# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:1E": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:1E", "device connection": "BTH98:D3:71:FD:62:1E", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-12", "time": "12:3:42.459", "channels": [2], "sensor": ["EGGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
5	0	0	0	0	502	
6	0	0	0	0	501	
7	0	0	0	0	500	
8	0	0	0	0	500	
9	0	0	0	0	501	
10	0	0	0	0	502	
11	0	0	0	0	506	
12	0	0	0	0	511	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	508	
2	0	0	0	0	507	
3	0	0	0	0	505	
4	0	0	0	0	502	
5	0	0	0	0	500	
6	0	0	0	0	498	
7	0	0	0	0	499	
8	0	0	0	0	500	
9	0	0	0	0	503	
10	0	0	0	0	508	
11	0	0	0	0	513	
12	0	0	0	0	519	
13	0	0	0	0	523	
14	0	0	0	0	526	
15	0	0	0	0	527	
0	0	0	0	0	526	
1	0	0	0	0	524	
2	0	0	0	0	522	
3	0	0	0	0	519	
4	0	0	0	0	516	
5	0	0	0	0	516	
6	0	0	0	0	516	
7	0	0	0	0	516	
8	0	0	0	0	519	
9	0	0	0	0	522	
10	0	0	0	0	525	
11	0	0	0	0	529	
12	0	0	0	0	533	
13	0	0	0	0	534	
14	0	0	0	0	534	
15	0	0	0	0	532	
0	0	0	0	0	531	
1	0	0	0	0	529	
2	0	0	0	0	527	
3	0	0	0	0	522	
4	0	0	0	0	518	
5	0	0	0	0	515	
6	0	0	0	0	512	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	511	
10	0	0	0	0	513	
11	0	0	0	0	517	
12	0	0	0	0	519	
13	0	0	0	0	523	
14	0	0	0	0	528	
15	0	0	0	0	530	
0	0	0	0	0	529	
1	0	0	0	0	528	
2	0	0	0	0	525	
3	0	0	0	0	520	
4	0	0	0	0	516	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	513	
8	0	0	0	0	512	
9	0	0	0	0	513	
10	0	0	0	0	516	
11	0	0	0	0	520	
12	0	0	0	0	522	
13	0	0	0	0	524	
14	0	0	0	0	525	
15	0	0	0	0	526	
0	0	0	0	0	526	
1	0	0	0	0	527	
2	0	0	0	0	526	
3	0	0	0	0	523	
4	0	0	0	0	519	
5	0	0	0	0	515	
6	0	0	0	0	511	
7	0	0	0	0	509	
8	0	0	0	0	507	
9	0	0	0	0	505	
10	0	0	0	0	505	
11	0	0	0	0	505	
12	0	0	0	0	505	
13	0	0	0	0	507	
14	0	0	0	0	510	
15	0	0	0	0	514	
0	0	0	0	0	516	
1	0	0	0	0	516	
2	0	0	0	0	514	
3	0	0	0	0	509	
4	0	0	0	0	504	
5	0	0	0	0	500	
6	0	0	0	0	498	
7	0	0	0	0	496	
8	0	0	0	0	495	
9	0	0	0	0	493	
10	0	0	0	0	493	
11	0	0	0	0	495	
12	0	0	0	0	498	
13	0	0	0	0	502	
14	0	0	0	0	504	
15	0	0	0	0	508	
0	0	0	0	0	510	
1	0	0	0	0	511	
2	0	0	0	0	508	
3	0	0	0	0	504	
4	0	0	1	0	500	
5	0	0	1	0	498	
6	0	0	1	0	494	
7	0	0	1	0	491	
8	0	0	1	0	489	
9	0	0	1	0	488	
10	0	0	1	0	488	
11	0	0	1	0	488	
12	0	0	1	0	489	
13	0	0	1	0	489	
14	0	0	1	0	492	
15	0	0	1	0	494	
0	0	0	1	0	496	
1	0	0	1	0	499	
2	0	0	1	0	499	
3	0	0	1	0	497	
4	0	0	1	0	495	
5	0	0	1	0	493	
6	0	0	1	0	489	
7	0	0	1	0	483	
8	0	0	1	0	478	
9	0	0	1	0	474	
10	0	0	1	0	471	
11	0	0	1	0	471	
12	0	0	1	0	473	
13	0	0	1	0	476	
14	0	0	1	0	482	
15	0	0	1	0	490	
0	0	0	1	0	499	
1	0	0	1	0	508	
2	0	0	1	0	515	
3	0	0	1	0	523	
4	0	0	1	0	529	
5	0	0	1	0	534	
6	0	0	1	0	540	
7	0	0	1	0	546	
8	0	0	1	0	554	
9	0	0	1	0	563	
10	0	0	1	0	572	
11	0	0	1	0	584	
12	0	0	1	0	597	
13	0	0	1	0	610	
14	0	0	1	0	624	
15	0	0	1	0	637	
0	0	0	1	0	654	
1	0	0	1	0	671	
2	0	0	1	0	684	
3	0	0	1	0	691	
4	0	0	1	0	695	
5	0	0	1	0	699	
6	0	0	1	0	700	
7	0	0	1	0	696	
8	0	0	1	0	691	
9	0	0	1	0	682	
10	0	0	1	0	671	
11	0	0	1	0	659	
12	0	0	1	0	644	
13	0	0	1	0	628	
14	0	0	1	0	611	
15	0	0	1	0	596	
0	0	0	1	0	581	
1	0	0	1	0	569	
2	0	0	1	0	555	
3	0	0	1	0	539	
4	0	0	1	0	523	
5	0	0	1	0	506	
6	0	0	1	0	489	
7	0	0	1	0	472	
8	0	0	1	0	454	
9	0	0	1	0	439	
10	0	0	1	0	430	
11	0	0	1	0	421	
12	0	0	1	0	415	
13	0	0	1	0	411	
14	0	0	1	0	411	
15	0	0	1	0	414	
0	0	0	1	0	418	
1	0	0	1	0	423	
2	0	0	1	0	430	
3	0	0	1	0	435	
4	0	0	1	0	439	
5	0	0	1	0	440	
6	0	0	1	0	441	
7	0	0	1	0	441	
8	0	0	1	0	439	
9	0	0	1	0	439	
10	0	0	1	0	440	
11	0	0	1	0	441	
12	0	0	1	0	443	
13	0	0	1	0	447	
14	0	0	1	0	451	
15	0	0	1	0	455	
0	0	0	1	0	463	
1	0	0	1	0	470	
2	0	0	1	0	476	
3	0	0	1	0	480	
4	0	0	1	0	482	
5	0	0	1	0	482	
6	0	0	1	0	482	
7	0	0	1	0	482	
8	0	0	1	0	480	
9	0	0	1	0	477	
10	0	0	1	0	474	
11	0	0	1	0	471	
12	0	0	1	0	468	
13	0	0	1	0	466	
14	0	0	1	0	465	
15	0	0	1	0	468	
0	0	0	1	0	471	
1	0	0	1	0	472	
2	0	0	1	0	473	
3	0	0	1	0	477	
4	0	0	1	0	481	
5	0	0	1	0	483	
6	0	0	1	0	484	
7	0	0	1	0	486	
8	0	0	1	0	487	
9	0	0	1	0	487	
10	0	0	1	0	483	
11	0	0	1	0	481	
12	0	0	1	0	478	
13	0	0	1	0	476	
14	0	0	1	0	475	
15	0	0	1	0	476	
0	0	0	1	0	478	
1	0	0	1	0	482	
2	0	0	1	0	487	
3	0	0	1	0	491	
4	0	0	1	0	495	
5	0	0	1	0	497	
6	0	0	1	0	499	
7	0	0	1	0	500	
8	0	0	1	0	499	
9	0	0	1	0	496	
10	0	0	1	0	492	
11	0	0	1	0	487	
12	0	0	1	0	481	
13	0	0	1	0	479	
14	0	0	1	0	479	
15	0	0	1	0	481	
0	0	0	1	0	484	
1	0	0	1	0	489	
2	0	0	1	0	495	
3	0	0	1	0	499	
4	0	0	1	0	502	
5	0	0	1	0	504	
6	0	0	1	0	504	
7	0	0	1	0	504	
8	0	0	1	0	504	
9	0	0	1	0	505	
10	0	0	1	0	503	
11	0	0	1	0	500	
12	0	0	1	0	496	
13	0	0	1	0	493	
14	0	0	1	0	492	
15	0	0	1	0	492	
0	0	0	1	0	492	
1	0	0	1	0	492	
2	0	0	1	0	492	
3	0	0	1	0	494	
4	0	0	1	0	499	
5	0	0	1	0	503	
6	0	0	1	0	507	
7	0	0	1	0	508	
8	0	0	1	0	508	
9	0	0	1	0	507	
10	0	0	1	0	505	
11	0	0	1	0	503	
12	0	0	1	0	499	
13	0	0	1	0	497	
14	0	0	1	0	494	
15	0	0	1	0	492	
0	0	0	1	0	492	
1	0	0	1	0	493	
2	0	0	1	0	496	
3	0	0	1	0	497	
4	0	0	1	0	500	
5	0	0	1	0	504	
6	0	0	1	0	508	
7	0	0	1	0	513	
8	0	0	1	0	517	
9	0	0	1	0	517	
10	0	0	1	0	516	
11	0	0	1	0	514	
12	0	0	1	0	512	
13	0	0	1	0	509	
14	0	0	1	0	505	
15	0	0	1	0	499	
0	0	0	1	0	496	
1	0	0	1	0	497	
2	0	0	1	0	499	
3	0	0	1	0	501	
4	0	0	1	0	505	
5	0	0	1	0	508	
6	0	0	1	0	512	
7	0	0	1	0	513	
8	0	0	1	0	513	
9	0	0	1	0	514	
10	0	0	1	0	514	
11	0	0	1	0	512	
12	0	0	1	0	510	
13	0	0	1	0	506	
14	0	0	1	0	504	
15	0	0	1	0	501	
0	0	0	1	0	499	
1	0	0	1	0	499	
2	0	0	1	0	499	
3	0	0	1	0	502	
4	0	0	1	0	505	
5	0	0	1	0	507	
6	0	0	1	0	511	
7	0	0	1	0	514	
8	0	0	1	0	516	
9	0	0	1	0	519	
10	0	0	1	0	519	
11	0	0	1	0	519	
12	0	0	1	0	518	
13	0	0	1	0	514	
14	0	0	1	0	510	
15	0	0	1	0	509	
0	0	0	1	0	508	
1	0	0	1	0	507	
2	0	0	1	0	506	
3	0	0	1	0	505	
4	0	0	1	0	507	
5	0	0	1	0	511	
6	0	0	1	0	515	
7	0	0	1	0	520	
8	0	0	1	0	524	
9	0	0	1	0	527	
10	0	0	1	0	527	
11	0	0	1	0	526	
12	0	0	1	0	525	
13	0	0	1	0	523	
14	0	0	1	0	521	
15	0	0	1	0	518	
0	0	0	1	0	515	
1	0	0	1	0	513	
2	0	0	1	0	513	
3	0	0	1	0	513	
4	0	0	1	0	514	
5	0	0	1	0	516	
6	0	0	1	0	520	
7	0	0	1	0	523	
8	0	0	1	0	525	
9	0	0	1	0	527	
10	0	0	1	0	527	
11	0	0	1	0	529	
12	0	0	1	0	530	
13	0	0	1	0	530	
14	0	0	1	0	527	
15	0	0	1	0	524	
0	0	0	1	0	520	
1	0	0	1	0	516	
2	0	0	1	0	515	
3	0	0	1	0	517	
4	0	0	1	0	520	
5	0	0	1	0	521	
6	0	0	1	0	524	
7	0	0	1	0	526	
8	0	0	1	0	529	
9	0	0	1	0	533	
10	0	0	1	0	535	
11	0	0	1	0	536	
12	0	0	1	0	538	
13	0	0	1	0	540	
14	0	0	1	0	540	
15	0	0	1	0	539	
0	0	0	1	0	534	
1	0	0	1	0	531	
2	0	0	1	0	527	
3	0	0	1	0	525	
4	0	0	1	0	525	
5	0	0	1	0	526	
6	0	0	1	0	527	
7	0	0	1	0	529	
8	0	0	1	0	532	
9	0	0	1	0	535	
10	0	0	1	0	540	
11	0	0	1	0	545	
12	0	0	1	0	545	
13	0	0	1	0	544	
14	0	0	1	0	544	
15	0	0	1	0	543	
0	0	0	1	0	539	
1	0	0	1	0	534	
2	0	0	1	0	529	
3	0	0	1	0	526	
4	0	0	1	0	523	
5	0	0	1	0	523	
6	0	0	1	0	526	
7	0	0	1	0	530	
8	0	0	1	0	534	
9	0	0	1	0	536	
10	0	0	1	0	539	
11	0	0	1	0	541	
12	0	0	1	0	542	
13	0	0	1	0	544	
14	0	0	1	0	543	
15	0	0	1	0	543	
0	0	0	1	0	540	
1	0	0	1	0	535	
2	0	0	1	0	532	
3	0	0	1	0	528	
4	0	0	1	0	526	
5	0	0	1	0	523	
6	0	0	1	0	523	
7	0	0	1	0	526	
8	0	0	1	0	526	
9	0	0	1	0	527	
10	0	0	1	0	530	
11	0	0	1	0	534	
12	0	0	1	0	538	
13	0	0	1	0	538	
14	0	0	1	0	537	
15	0	0	1	0	535	
0	0	0	1	0	531	
1	0	0	1	0	527	
2	0	0	1	0	522	
3	0	0	1	0	518	
4	0	0	1	0	513	
5	0	0	1	0	511	
6	0	0	1	0	511	
7	0	0	1	0	510	
8	0	0	1	0	511	
9	0	0	1	0	508	
10	0	0	1	0	507	
11	0	0	1	0	510	
12	0	0	1	0	512	
13	0	0	1	0	513	
14	0	0	1	0	513	
15	0	0	1	0	511	
0	0	0	1	0	508	
1	0	0	1	0	504	
2	0	0	1	0	498	
3	0	0	1	0	493	
4	0	0	1	0	487	
5	0	0	1	0	481	
6	0	0	1	0	478	
7	0	0	1	0	477	
8	0	0	1	0	475	
9	0	0	1	0	474	
10	0	0	1	0	475	
11	0	0	1	0	477	
12	0	0	1	0	479	
13	0	0	1	0	484	
14	0	0	1	0	487	
15	0	0	1	0	488	
0	0	0	1	0	485	
1	0	0	1	0	480	
2	0	0	1	0	478	
3	0	0	1	0	475	
4	0	0	1	0	472	
5	0	0	1	0	468	
6	0	0	1	0	463	
7	0	0	1	0	458	
8	0	0	1	0	455	
9	0	0	1	0	456	
10	0	0	1	0	460	
11	0	0	1	0	464	
12	0	0	1	0	468	
13	0	0	1	0	469	
14	0	0	1	0	469	
15	0	0	1	0	469	
0	0	0	1	0	470	
1	0	0	1	0	469	
2	0	0	1	0	465	
3	0	0	1	0	462	
4	0	0	1	0	457	
5	0	0	1	0	454	
6	0	0	1	0	451	
7	0	0	1	0	447	
8	0	0	1	0	445	
9	0	0	1	0	444	
10	0	0	1	0	445	
11	0	0	1	0	447	
12	0	0	1	0	451	
13	0	0	1	0	454	
14	0	0	1	0	455	
15	0	0	1	0	455	
0	0	0	1	0	456	
1	0	0	1	0	457	
2	0	0	1	0	459	
3	0	0	1	0	459	
4	0	0	1	0	455	
5	0	0	1	0	452	
6	0	0	1	0	449	
7	0	0	1	0	449	
8	0	0	1	0	449	
9	0	0	1	0	451	
10	0	0	1	0	453	
11	0	0	1	0	454	
12	0	0	1	0	456	
13	0	0	1	0	460	
14	0	0	1	0	462	
15	0	0	1	0	463	
0	0	0	1	0	464	
1	0	0	1	0	463	
2	0	0	1	0	462	
3	0	0	1	0	460	
4	0	0	1	0	460	
5	0	0	1	0	457	
6	0	0	1	0	455	
7	0	0	1	0	454	
8	0	0	1	0	453	
9	0	0	1	0	454	
10	0	0	1	0	454	
11	0	0	1	0	456	
12	0	0	1	0	460	
13	0	0	1	0	464	
14	0	0	1	0	468	
15	0	0	1	0	472	
0	0	0	1	0	473	
1	0	0	1	0	474	
2	0	0	1	0	474	
3	0	0	1	0	473	
4	0	0	1	0	472	
5	0	0	1	0	470	
6	0	0	1	0	470	
7	0	0	1	0	468	
8	0	0	1	0	467	
9	0	0	1	0	463	
10	0	0	1	0	461	
11	0	0	1	0	462	
12	0	0	1	0	464	
13	0	0	1	0	467	
14	0	0	1	0	472	
15	0	0	1	0	479	
0	0	0	1	0	483	
1	0	0	1	0	487	
2	0	0	1	0	486	
3	0	0	1	0	483	
4	0	0	1	0	480	
5	0	0	1	0	479	
6	0	0	1	0	480	
7	0	0	1	0	480	
8	0	0	1	0	475	
9	0	0	1	0	472	
10	0	0	1	0	470	
11	0	0	1	0	471	
12	0	0	1	0	473	
13	0	0	1	0	475	
14	0	0	1	0	477	
15	0	0	1	0	480	
0	0	0	1	0	483	
1	0	0	1	0	488	
2	0	0	1	0	492	
3	0	0	1	0	495	
4	0	0	1	0	496	
5	0	0	1	0	495	
6	0	0	1	0	491	
7	0	0	1	0	487	
8	0	0	1	0	483	
9	0	0	1	0	479	
10	0	0	1	0	475	
11	0	0	1	0	472	
12	0	0	1	0	472	
13	0	0	1	0	474	
14	0	0	1	0	479	
15	0	0	1	0	484	
0	0	0	1	0	489	
1	0	0	1	0	493	
2	0	0	1	0	497	
3	0	0	1	0	499	
4	0	0	1	0	499	
5	0	0	1	0	497	
6	0	0	1	0	495	
7	0	0	1	0	493	
8	0	0	1	0	489	
9	0	0	1	0	485	
10	0	0	1	0	483	
11	0	0	1	0	481	
12	0	0	1	0	481	
13	0	0	1	0	480	
14	0	0	1	0	481	
15	0	0	1	0	483	
0	0	0	1	0	484	
1	0	0	1	0	486	
2	0	0	1	0	491	
3	0	0	1	0	496	
4	0	0	1	0	499	
5	0	0	1	0	500	
6	0	0	1	0	499	
7	0	0	1	0	497	
8	0	0	1	0	494	
9	0	0	1	0	492	
10	0	0	1	0	490	
11	0	0	1	0	488	
12	0	0	1	0	487	
13	0	0	1	0	486	
14	0	0	1	0	487	
15	0	0	1	0	487	
0	0	0	1	0	489	
1	0	0	1	0	490	
2	0	0	1	0	493	
3	0	0	1	0	496	
4	0	0	1	0	497	
5	0	0	1	0	499	
6	0	0	1	0	500	
7	0	0	1	0	499	
8	0	0	1	0	498	
9	0	0	1	0	496	
10	0	0	1	0	494	
11	0	0	1	0	489	
12	0	0	1	0	486	
13	0	0	1	0	484	
14	0	0	1	0	483	
15	0	0	1	0	485	
0	0	0	1	0	486	
1	0	0	1	0	491	
2	0	0	1	0	496	
3	0	0	1	0	500	
4	0	0	1	0	504	
5	0	0	1	0	505	
6	0	0	1	0	506	
7	0	0	1	0	505	
8	0	0	1	0	502	
9	0	0	1	0	499	
10	0	0	1	0	494	
11	0	0	1	0	489	
12	0	0	1	0	486	
13	0	0	1	0	483	
14	0	0	1	0	483	
15	0	0	1	0	485	
0	0	0	1	0	488	
1	0	0	1	0	492	
2	0	0	1	0	495	
3	0	0	1	0	497	
4	0	0	1	0	499	
5	0	0	1	0	501	
6	0	0	1	0	501	
7	0	0	1	0	500	
8	0	0	1	0	497	
9	0	0	1	0	493	
10	0	0	1	0	487	
11	0	0	1	0	483	
12	0	0	1	0	478	
13	0	0	1	0	473	
14	0	0	1	0	473	
15	0	0	1	0	476	
0	0	0	1	0	483	
1	0	0	1	0	488	
2	0	0	1	0	494	
3	0	0	1	0	497	
4	0	0	1	0	501	
5	0	0	1	0	504	
6	0	0	1	0	506	
7	0	0	1	0	506	
8	0	0	1	0	505	
9	0	0	1	0	505	
10	0	0	1	0	503	
11	0	0	1	0	501	
12	0	0	1	0	499	
13	0	0	1	0	498	
14	0	0	1	0	496	
15	0	0	1	0	493	
0	0	0	1	0	490	
1	0	0	1	0	489	
2	0	0	1	0	492	
3	0	0	1	0	497	
4	0	0	1	0	499	
5	0	0	1	0	502	
6	0	0	1	0	504	
7	0	0	1	0	505	
8	0	0	1	0	505	
9	0	0	1	0	505	
10	0	0	1	0	503	
11	0	0	1	0	500	
12	0	0	1	0	497	
13	0	0	1	0	494	
14	0	0	1	0	492	
15	0	0	1	0	491	
0	0	0	1	0	490	
1	0	0	1	0	489	
2	0	0	1	0	489	
3	0	0	1	0	491	
4	0	0	1	0	495	
5	0	0	1	0	502	
6	0	0	1	0	505	
7	0	0	1	0	507	
8	0	0	1	0	507	
9	0	0	1	0	506	
10	0	0	1	0	505	
11	0	0	1	0	502	
12	0	0	1	0	497	
13	0	0	1	0	492	
14	0	0	1	0	487	
15	0	0	1	0	484	
0	0	0	1	0	480	
1	0	0	1	0	481	
2	0	0	1	0	485	
3	0	0	1	0	491	
4	0	0	1	0	498	
5	0	0	1	0	502	
6	0	0	1	0	504	
7	0	0	1	0	507	
8	0	0	1	0	509	
9	0	0	1	0	507	
10	0	0	1	0	505	
11	0	0	1	0	503	
12	0	0	1	0	503	
13	0	0	1	0	500	
14	0	0	1	0	496	
15	0	0	1	0	492	
0	0	0	1	0	490	
1	0	0	1	0	490	
2	0	0	1	0	492	
3	0	0	1	0	493	
4	0	0	1	0	494	
5	0	0	1	0	496	
6	0	0	1	0	497	
7	0	0	1	0	498	
8	0	0	1	0	500	
9	0	0	1	0	502	
10	0	0	1	0	502	
11	0	0	1	0	501	
12	0	0	1	0	500	
13	0	0	1	0	499	
14	0	0	1	0	497	
15	0	0	1	0	494	
0	0	0	1	0	493	
1	0	0	1	0	493	
2	0	0	1	0	494	
3	0	0	1	0	492	
4	0	0	1	0	492	
5	0	0	1	0	494	
6	0	0	1	0	498	
7	0	0	1	0	502	
8	0	0	1	0	505	
9	0	0	1	0	507	
10	0	0	1	0	508	
11	0	0	1	0	507	
12	0	0	1	0	505	
13	0	0	1	0	503	
14	0	0	1	0	500	
15	0	0	1	0	498	
0	0	0	1	0	496	
1	0	0	1	0	494	
2	0	0	1	0	493	
3	0	0	1	0	493	
4	0	0	1	0	494	
5	0	0	1	0	497	
6	0	0	1	0	500	
7	0	0	1	0	502	
8	0	0	1	0	504	
9	0	0	1	0	507	
10	0	0	1	0	509	
11	0	0	1	0	510	
12	0	0	1	0	509	
13	0	0	1	0	506	
14	0	0	1	0	502	
15	0	0	1	0	499	
0	0	0	1	0	496	
1	0	0	1	0	494	
2	0	0	1	0	493	
3	0	0	1	0	490	
4	0	0	1	0	490	
5	0	0	1	0	491	
6	0	0	1	0	494	
7	0	0	1	0	498	
8	0	0	1	0	503	
9	0	0	1	0	507	
10	0	0	1	0	511	
11	0	0	1	0	513	
12	0	0	1	0	513	
13	0	0	1	0	512	
14	0	0	1	0	508	
15	0	0	1	0	504	
0	0	0	1	0	499	
1	0	0	1	0	496	
2	0	0	1	0	494	
3	0	0	1	0	493	
4	0	0	1	0	494	
5	0	0	1	0	495	
6	0	0	1	0	496	
7	0	0	1	0	498	
8	0	0	1	0	502	
9	0	0	1	0	507	
10	0	0	1	0	509	
11	0	0	1	0	508	
12	0	0	1	0	507	
13	0	0	1	0	506	
14	0	0	1	0	507	
15	0	0	1	0	506	
0	0	0	1	0	504	
1	0	0	1	0	502	
2	0	0	1	0	501	
3	0	0	1	0	500	
4	0	0	1	0	500	
5	0	0	1	0	502	
6	0	0	1	0	504	
7	0	0	1	0	503	
8	0	0	1	0	502	
9	0	0	1	0	502	
10	0	0	1	0	504	
11	0	0	1	0	507	
12	0	0	1	0	508	
13	0	0	1	0	508	
14	0	0	1	0	508	
15	0	0	1	0	508	
0	0	0	1	0	507	
1	0	0	1	0	504	
2	0	0	1	0	501	
3	0	0	1	0	498	
4	0	0	1	0	495	
5	0	0	1	0	494	
6	0	0	1	0	494	
7	0	0	1	0	496	
8	0	0	1	0	498	
9	0	0	1	0	500	
10	0	0	1	0	505	
11	0	0	1	0	507	
12	0	0	1	0	508	
13	0	0	1	0	508	
14	0	0	1	0	507	
15	0	0	1	0	507	
0	0	0	1	0	506	
1	0	0	1	0	504	
2	0	0	1	0	504	
3	0	0	1	0	505	
4	0	0	1	0	504	
5	0	0	1	0	503	
6	0	0	1	0	503	
7	0	0	1	0	502	
8	0	0	1	0	500	
9	0	0	1	0	501	
10	0	0	1	0	503	
11	0	0	1	0	505	
12	0	0	1	0	509	
13	0	0	1	0	511	
14	0	0	1	0	512	
15	0	0	1	0	512	
0	0	0	1	0	510	
1	0	0	1	0	507	
2	0	0	1	0	505	
3	0	0	1	0	503	
4	0	0	1	0	500	
5	0	0	1	0	497	
6	0	0	1	0	495	
7	0	0	1	0	495	
8	0	0	1	0	496	
9	0	0	1	0	497	
10	0	0	1	0	499	
11	0	0	1	0	502	
12	0	0	1	0	505	
13	0	0	1	0	510	
14	0	0	1	0	512	
15	0	0	1	0	513	
0	0	0	1	0	513	
1	0	0	1	0	512	
2	0	0	1	0	508	
3	0	0	1	0	504	
4	0	0	1	0	499	
5	0	0	1	0	498	
6	0	0	1	0	496	
7	0	0	1	0	495	
8	0	0	1	0	496	
9	0	0	1	0	497	
10	0	0	1	0	497	
11	0	0	1	0	499	
12	0	0	1	0	503	
13	0	0	1	0	507	
14	0	0	1	0	512	
15	0	0	1	0	515	
0	0	0	1	0	516	
1	0	0	1	0	515	
2	0	0	1	0	513	
3	0	0	1	0	512	
4	0	0	1	0	511	
5	0	0	1	0	512	
6	0	0	1	0	510	
7	0	0	1	0	506	
8	0	0	1	0	504	
9	0	0	1	0	501	
10	0	0	1	0	500	
11	0	0	1	0	502	
12	0	0	1	0	504	
13	0	0	1	0	509	
14	0	0	1	0	511	
15	0	0	1	0	511	
0	0	0	1	0	510	
1	0	0	1	0	510	
2	0	0	1	0	510	
3	0	0	1	0	508	
4	0	0	1	0	506	
5	0	0	1	0	505	
6	0	0	1	0	504	
7	0	0	1	0	504	
8	0	0	1	0	503	
9	0	0	1	0	502	
10	0	0	1	0	503	
11	0	0	1	0	506	
12	0	0	1	0	510	
13	0	0	1	0	513	
14	0	0	1	0	517	
15	0	0	1	0	521	
0	0	0	1	0	523	
1	0	0	1	0	523	
2	0	0	1	0	524	
3	0	0	1	0	523	
4	0	0	1	0	519	
5	0	0	1	0	515	
6	0	0	1	0	513	
7	0	0	1	0	512	
8	0	0	1	0	511	
9	0	0	1	0	508	
10	0	0	1	0	508	
11	0	0	1	0	510	
12	0	0	1	0	512	
13	0	0	1	0	515	
14	0	0	1	0	519	
15	0	0	1	0	524	
0	0	0	1	0	526	
1	0	0	1	0	527	
2	0	0	1	0	527	
3	0	0	1	0	525	
4	0	0	1	0	521	
5	0	0	1	0	518	
6	0	0	1	0	514	
