t3,d_sensor3
8.027000000000001,517.0
8.028,527.0
8.029,538.0
8.03,551.0
8.031,569.0
8.032,585.0
8.033,598.0
8.034,607.0
8.035,615.0
8.036,620.0
8.037,625.0
8.038,626.0
8.039,627.0
8.040000000000001,628.0
8.041,628.0
8.042,628.0
8.043000000000001,628.0
8.044,633.0
8.045,638.0
8.046,643.0
8.047,647.0
8.048,640.0
8.049,633.0
8.05,623.0
8.051,605.0
8.052,580.0
8.053,559.0
8.054,543.0
8.055,524.0
8.056000000000001,504.0
8.057,485.0
8.058,464.0
8.059000000000001,448.0
8.06,439.0
8.061,431.0
8.062,425.0
8.063,424.0
8.064,425.0
8.065,431.0
8.066,433.0
8.067,435.0
8.068,432.0
8.069,434.0
8.07,434.0
8.071,437.0
8.072000000000001,435.0
8.073,433.0
8.074,435.0
8.075,437.0
8.076,440.0
8.077,442.0
8.078,449.0
8.079,455.0
8.08,462.0
8.081,469.0
8.082,472.0
8.083,476.0
8.084,472.0
8.085,472.0
8.086,475.0
8.087,472.0
8.088000000000001,473.0
8.089,471.0
8.09,472.0
8.091,475.0
8.092,482.0
8.093,487.0
8.094,489.0
8.095,496.0
8.096,509.0
8.097,519.0
8.098,527.0
8.099,535.0
8.1,541.0
8.101,535.0
8.102,523.0
8.103,513.0
8.104000000000001,507.0
8.105,501.0
8.106,499.0
8.107,494.0
8.108,492.0
8.109,489.0
8.11,491.0
8.111,496.0
8.112,505.0
8.113,514.0
8.114,520.0
8.115,524.0
8.116,527.0
8.117,531.0
8.118,534.0
8.119,531.0
8.120000000000001,525.0
8.121,522.0
8.122,516.0
8.123,511.0
8.124,504.0
8.125,501.0
8.126,499.0
8.127,498.0
8.128,499.0
8.129,508.0
8.13,515.0
8.131,527.0
8.132,535.0
8.133000000000001,536.0
8.134,530.0
8.135,527.0
8.136000000000001,522.0
8.137,518.0
8.138,511.0
8.139,507.0
8.14,505.0
8.141,504.0
8.142,508.0
8.143,510.0
8.144,514.0
8.145,519.0
8.146,527.0
8.147,533.0
8.148,537.0
8.149000000000001,540.0
8.15,541.0
8.151,537.0
8.152000000000001,528.0
8.153,524.0
8.154,518.0
8.155,515.0
8.156,514.0
8.157,515.0
8.158,513.0
8.159,514.0
8.16,520.0
8.161,517.0
8.162,519.0
8.163,523.0
8.164,530.0
8.165000000000001,535.0
8.166,542.0
8.167,542.0
8.168000000000001,539.0
8.169,537.0
8.17,536.0
8.171,529.0
8.172,526.0
8.173,521.0
8.174,513.0
8.175,514.0
8.176,519.0
8.177,522.0
8.178,527.0
8.179,534.0
8.18,542.0
8.181000000000001,551.0
8.182,557.0
8.183,557.0
8.184000000000001,555.0
8.185,547.0
8.186,541.0
8.187,529.0
8.188,522.0
8.189,518.0
8.19,513.0
8.191,509.0
8.192,507.0
8.193,505.0
8.194,509.0
8.195,515.0
8.196,520.0
8.197000000000001,527.0
8.198,531.0
8.199,539.0
8.2,545.0
8.201,546.0
8.202,541.0
8.203,536.0
8.204,534.0
8.205,528.0
8.206,521.0
8.207,516.0
8.208,512.0
8.209,509.0
8.21,507.0
8.211,509.0
8.212,515.0
8.213000000000001,525.0
8.214,535.0
8.215,539.0
8.216,544.0
8.217,546.0
8.218,544.0
8.219,540.0
8.22,532.0
8.221,527.0
8.222,521.0
8.223,517.0
8.224,515.0
8.225,515.0
8.226,515.0
8.227,519.0
8.228,524.0
8.229000000000001,523.0
8.23,527.0
8.231,527.0
8.232,534.0
8.233,539.0
8.234,542.0
8.235,541.0
8.236,536.0
8.237,534.0
8.238,530.0
8.239,527.0
8.24,521.0
8.241,523.0
8.242,522.0
8.243,522.0
8.244,530.0
8.245000000000001,537.0
8.246,541.0
8.247,543.0
8.248,547.0
8.249,552.0
8.25,554.0
8.251,552.0
8.252,551.0
8.253,546.0
8.254,539.0
8.255,531.0
8.256,526.0
8.257,523.0
8.258000000000001,521.0
8.259,523.0
8.26,527.0
8.261000000000001,536.0
8.262,545.0
8.263,547.0
8.264,547.0
8.265,550.0
8.266,555.0
8.267,556.0
8.268,554.0
8.269,550.0
8.27,547.0
8.271,546.0
8.272,541.0
8.273,538.0
8.274000000000001,537.0
8.275,536.0
8.276,535.0
8.277000000000001,537.0
8.278,543.0
8.279,550.0
8.28,556.0
8.281,560.0
8.282,562.0
8.283,563.0
8.284,564.0
8.285,559.0
8.286,554.0
8.287,547.0
8.288,543.0
8.289,542.0
8.290000000000001,537.0
8.291,531.0
8.292,529.0
8.293000000000001,530.0
8.294,534.0
8.295,539.0
8.296,544.0
8.297,549.0
8.298,553.0
8.299,559.0
8.3,557.0
8.301,550.0
8.302,548.0
8.303,546.0
8.304,543.0
8.305,534.0
8.306000000000001,528.0
8.307,528.0
8.308,526.0
8.309000000000001,524.0
8.31,524.0
8.311,526.0
8.312,528.0
8.313,531.0
8.314,536.0
8.315,542.0
8.316,544.0
8.317,542.0
8.318,542.0
8.319,538.0
8.32,530.0
8.321,524.0
8.322000000000001,515.0
8.323,506.0
8.324,500.0
8.325,496.0
8.326,496.0
8.327,494.0
8.328,492.0
8.329,492.0
8.33,497.0
8.331,506.0
8.332,511.0
8.333,517.0
8.334,515.0
8.335,515.0
8.336,507.0
8.337,495.0
8.338000000000001,481.0
8.339,470.0
8.34,464.0
8.341,461.0
8.342,458.0
8.343,459.0
8.344,461.0
8.345,464.0
8.346,473.0
8.347,479.0
8.348,481.0
8.349,480.0
8.35,481.0
8.351,483.0
8.352,483.0
8.353,476.0
8.354000000000001,467.0
8.355,460.0
8.356,450.0
8.357,441.0
8.358,434.0
8.359,434.0
8.36,437.0
8.361,444.0
8.362,448.0
8.363,456.0
8.364,462.0
8.365,468.0
8.366,475.0
8.367,477.0
8.368,472.0
8.369,467.0
8.370000000000001,460.0
8.371,452.0
8.372,446.0
8.373,439.0
8.374,436.0
8.375,437.0
8.376,439.0
8.377,445.0
8.378,451.0
8.379,457.0
8.38,463.0
8.381,466.0
8.382,471.0
8.383000000000001,467.0
8.384,467.0
8.385,465.0
8.386000000000001,465.0
8.387,461.0
8.388,454.0
8.389,451.0
8.39,448.0
8.391,440.0
8.392,435.0
8.393,438.0
8.394,445.0
8.395,450.0
8.396,457.0
8.397,467.0
8.398,476.0
8.399000000000001,484.0
8.4,487.0
8.401,487.0
8.402000000000001,484.0
8.403,476.0
8.404,468.0
8.405,462.0
8.406,456.0
8.407,448.0
8.408,446.0
8.409,443.0
8.41,443.0
8.411,449.0
8.412,459.0
8.413,466.0
8.414,472.0
8.415000000000001,477.0
8.416,483.0
8.417,488.0
8.418000000000001,493.0
8.419,489.0
8.42,486.0
8.421,478.0
8.422,470.0
8.423,464.0
8.424,457.0
8.425,452.0
8.426,456.0
8.427,460.0
8.428,464.0
8.429,468.0
8.43,479.0
8.431000000000001,489.0
8.432,498.0
8.433,500.0
8.434000000000001,499.0
8.435,492.0
8.436,488.0
8.437,484.0
8.438,474.0
8.439,466.0
8.44,461.0
8.441,459.0
8.442,463.0
8.443,468.0
8.444,470.0
8.445,475.0
8.446,480.0
8.447000000000001,485.0
8.448,494.0
8.449,500.0
8.45,504.0
8.451,505.0
8.452,501.0
8.453,495.0
8.454,487.0
8.455,485.0
8.456,478.0
8.457,473.0
8.458,471.0
8.459,470.0
8.46,473.0
8.461,476.0
8.462,479.0
8.463000000000001,483.0
8.464,489.0
8.465,497.0
8.466,502.0
8.467,504.0
8.468,501.0
8.469,496.0
8.47,491.0
8.471,487.0
8.472,485.0
8.473,483.0
8.474,477.0
8.475,474.0
8.476,474.0
8.477,479.0
8.478,485.0
8.479000000000001,492.0
8.48,500.0
8.481,507.0
8.482,511.0
8.483,511.0
8.484,508.0
8.485,504.0
8.486,498.0
8.487,489.0
8.488,484.0
8.489,476.0
8.49,475.0
8.491,474.0
8.492,475.0
8.493,482.0
8.494,490.0
8.495000000000001,496.0
8.496,497.0
8.497,496.0
8.498,496.0
8.499,496.0
8.5,498.0
8.501,501.0
8.502,498.0
8.503,499.0
8.504,497.0
8.505,491.0
8.506,486.0
8.507,483.0
8.508000000000001,483.0
8.509,483.0
8.51,486.0
8.511000000000001,493.0
8.512,496.0
8.513,501.0
8.514,508.0
8.515,510.0
8.516,511.0
8.517,511.0
8.518,507.0
8.519,500.0
8.52,495.0
8.521,487.0
8.522,477.0
8.523,473.0
8.524000000000001,469.0
8.525,469.0
8.526,472.0
8.527000000000001,477.0
8.528,484.0
8.529,493.0
8.53,498.0
8.531,504.0
8.532,511.0
8.533,515.0
8.534,515.0
8.535,512.0
8.536,509.0
8.537,504.0
8.538,500.0
8.539,496.0
8.540000000000001,489.0
8.541,483.0
8.542,479.0
8.543000000000001,476.0
8.544,478.0
8.545,487.0
8.546,499.0
8.547,504.0
8.548,508.0
8.549,511.0
8.55,511.0
8.551,507.0
8.552,504.0
8.553,502.0
8.554,496.0
8.555,493.0
8.556000000000001,491.0
8.557,490.0
8.558,489.0
8.559000000000001,492.0
8.56,493.0
8.561,495.0
8.562,500.0
8.563,508.0
8.564,509.0
8.565,511.0
8.566,511.0
8.567,512.0
8.568,511.0
8.569,510.0
8.57,505.0
8.571,503.0
8.572000000000001,501.0
8.573,496.0
8.574,492.0
8.575000000000001,489.0
8.576,488.0
8.577,491.0
8.578,495.0
8.579,502.0
8.58,507.0
8.581,510.0
8.582,517.0
8.583,518.0
8.584,517.0
8.585,518.0
8.586,509.0
8.587,503.0
8.588000000000001,500.0
8.589,494.0
8.59,490.0
8.591,489.0
8.592,488.0
8.593,488.0
8.594,491.0
8.595,498.0
8.596,508.0
8.597,512.0
8.598,519.0
8.599,519.0
8.6,517.0
8.601,516.0
8.602,514.0
8.603,508.0
8.604000000000001,498.0
8.605,489.0
8.606,484.0
8.607,480.0
8.608,478.0
8.609,482.0
8.61,484.0
8.611,489.0
8.612,494.0
8.613,502.0
8.614,509.0
8.615,514.0
8.616,520.0
8.617,519.0
8.618,516.0
8.619,512.0
8.620000000000001,509.0
8.621,503.0
8.622,497.0
8.623,497.0
8.624,495.0
8.625,492.0
8.626,490.0
8.627,488.0
8.628,489.0
8.629,494.0
8.63,504.0
8.631,508.0
8.632,514.0
8.633000000000001,519.0
8.634,521.0
8.635,519.0
8.636000000000001,513.0
8.637,509.0
8.638,504.0
8.639,496.0
8.64,492.0
8.641,495.0
8.642,495.0
8.643,497.0
8.644,499.0
8.645,503.0
8.646,508.0
8.647,516.0
8.648,523.0
8.649000000000001,527.0
8.65,529.0
8.651,529.0
8.652000000000001,523.0
8.653,516.0
8.654,508.0
8.655,502.0
8.656,497.0
8.657,500.0
8.658,500.0
8.659,507.0
8.66,513.0
8.661,522.0
8.662,524.0
8.663,527.0
8.664,527.0
8.665000000000001,527.0
8.666,533.0
8.667,535.0
8.668000000000001,535.0
8.669,530.0
8.67,525.0
8.671,517.0
8.672,508.0
8.673,503.0
8.674,502.0
8.675,506.0
8.676,514.0
8.677,519.0
8.678,519.0
8.679,524.0
8.68,527.0
8.681000000000001,531.0
8.682,534.0
8.683,534.0
8.684000000000001,531.0
8.685,527.0
8.686,524.0
8.687,518.0
8.688,513.0
8.689,511.0
8.69,508.0
8.691,505.0
8.692,507.0
8.693,506.0
8.694,507.0
8.695,512.0
8.696,519.0
8.697000000000001,527.0
8.698,528.0
8.699,531.0
8.700000000000001,530.0
8.701,529.0
8.702,524.0
8.703,519.0
8.704,511.0
8.705,503.0
8.706,499.0
8.707,498.0
8.708,498.0
8.709,501.0
8.71,508.0
8.711,516.0
8.712,516.0
8.713000000000001,520.0
8.714,522.0
8.715,525.0
8.716,531.0
8.717,535.0
8.718,532.0
8.719,524.0
8.72,519.0
8.721,511.0
8.722,504.0
8.723,496.0
8.724,489.0
8.725,487.0
8.726,487.0
8.727,487.0
8.728,493.0
8.729000000000001,495.0
8.73,503.0
8.731,511.0
8.732,516.0
8.733,520.0
8.734,519.0
8.735,515.0
8.736,508.0
8.737,505.0
8.738,498.0
8.739,490.0
8.74,485.0
8.741,483.0
8.742,485.0
8.743,488.0
8.744,494.0
8.745000000000001,505.0
8.746,509.0
8.747,507.0
8.748,510.0
8.749,515.0
8.75,520.0
8.751,516.0
8.752,512.0
8.753,509.0
8.754,503.0
8.755,495.0
8.756,492.0
8.757,486.0
8.758000000000001,486.0
8.759,488.0
8.76,492.0
8.761000000000001,496.0
8.762,501.0
8.763,508.0
8.764,516.0
8.765,515.0
8.766,515.0
8.767,513.0
8.768,508.0
8.769,500.0
8.77,499.0
8.771,491.0
8.772,487.0
8.773,482.0
8.774000000000001,483.0
8.775,490.0
8.776,497.0
8.777000000000001,507.0
8.778,518.0
8.779,531.0
8.78,545.0
8.781,563.0
8.782,578.0
8.783,591.0
8.784,598.0
8.785,604.0
8.786,611.0
8.787,618.0
8.788,622.0
8.789,624.0
8.790000000000001,624.0
8.791,625.0
8.792,631.0
8.793000000000001,637.0
8.794,642.0
8.795,648.0
8.796,654.0
8.797,652.0
8.798,655.0
8.799,653.0
8.8,648.0
8.801,635.0
8.802,616.0
8.803,597.0
8.804,575.0
8.805,555.0
8.806000000000001,536.0
8.807,516.0
8.808,497.0
8.809000000000001,484.0
8.81,477.0
8.811,471.0
8.812,463.0
8.813,462.0
8.814,461.0
8.815,459.0
8.816,455.0
8.817,450.0
8.818,446.0
8.819,439.0
8.82,434.0
8.821,430.0
8.822000000000001,424.0
8.823,423.0
8.824,423.0
8.825000000000001,426.0
8.826,431.0
8.827,441.0
8.828,456.0
8.829,467.0
8.83,474.0
8.831,477.0
8.832,481.0
8.833,484.0
8.834,480.0
8.835,476.0
8.836,474.0
8.837,473.0
8.838000000000001,473.0
8.839,472.0
8.84,471.0
8.841,468.0
8.842,469.0
8.843,473.0
8.844,475.0
8.845,483.0
8.846,492.0
8.847,499.0
8.848,505.0
8.849,510.0
8.85,516.0
8.851,515.0
8.852,514.0
8.853,511.0
8.854000000000001,508.0
8.855,507.0
8.856,504.0
8.857,499.0
8.858,495.0
8.859,491.0
8.86,493.0
8.861,492.0
8.862,496.0
8.863,508.0
8.864,512.0
8.865,519.0
8.866,522.0
8.867,521.0
8.868,517.0
8.869,516.0
8.870000000000001,515.0
8.871,512.0
8.872,504.0
8.873,496.0
8.874,494.0
8.875,493.0
8.876,489.0
8.877,489.0
8.878,493.0
8.879,498.0
8.88,503.0
8.881,511.0
8.882,514.0
8.883000000000001,519.0
8.884,524.0
8.885,526.0
8.886000000000001,525.0
8.887,519.0
8.888,515.0
8.889,511.0
8.89,503.0
8.891,496.0
8.892,494.0
8.893,495.0
8.894,499.0
8.895,504.0
8.896,509.0
8.897,515.0
8.898,520.0
8.899000000000001,525.0
8.9,527.0
8.901,527.0
8.902000000000001,524.0
8.903,520.0
8.904,515.0
8.905,506.0
8.906,500.0
8.907,498.0
8.908,496.0
8.909,495.0
8.91,496.0
8.911,503.0
8.912,510.0
8.913,519.0
8.914,524.0
8.915000000000001,529.0
8.916,532.0
8.917,532.0
8.918000000000001,530.0
8.919,530.0
8.92,528.0
8.921,516.0
8.922,504.0
8.923,498.0
8.924,496.0
8.925,493.0
8.926,495.0
8.927,500.0
8.928,507.0
8.929,512.0
8.93,519.0
8.931000000000001,526.0
8.932,532.0
8.933,535.0
8.934000000000001,533.0
8.935,529.0
8.936,523.0
8.937,515.0
8.938,509.0
8.939,503.0
8.94,503.0
8.941,502.0
8.942,502.0
8.943,502.0
8.944,506.0
8.945,510.0
8.946,517.0
8.947000000000001,525.0
8.948,528.0
8.949,530.0
8.950000000000001,530.0
8.951,526.0
8.952,523.0
8.953,519.0
8.954,518.0
8.955,515.0
8.956,510.0
8.957,508.0
8.958,507.0
8.959,506.0
8.96,507.0
8.961,512.0
8.962,519.0
8.963000000000001,528.0
8.964,536.0
8.965,542.0
8.966,543.0
8.967,537.0
8.968,534.0
8.969,529.0
8.97,526.0
8.971,524.0
8.972,521.0
8.973,517.0
8.974,515.0
8.975,514.0
8.976,514.0
8.977,518.0
8.978,524.0
8.979000000000001,532.0
8.98,542.0
8.981,548.0
8.982,551.0
8.983,546.0
8.984,539.0
8.985,533.0
8.986,530.0
8.987,524.0
8.988,521.0
8.989,519.0
8.99,520.0
8.991,519.0
8.992,519.0
8.993,524.0
8.994,528.0
8.995000000000001,535.0
8.996,540.0
8.997,547.0
8.998,549.0
8.999,549.0
9.0,544.0
9.001,537.0
9.002,536.0
9.003,533.0
9.004,527.0
9.005,521.0
9.006,519.0
9.007,518.0
9.008000000000001,519.0
9.009,524.0
9.01,529.0
9.011000000000001,534.0
9.012,540.0
9.013,549.0
9.014,553.0
9.015,556.0
9.016,559.0
9.017,560.0
9.018,559.0
9.019,554.0
9.02,544.0
9.021,535.0
9.022,527.0
9.023,523.0
9.024000000000001,524.0
9.025,525.0
9.026,527.0
9.027000000000001,529.0
9.028,535.0
9.029,540.0
9.03,545.0
9.031,554.0
9.032,560.0
9.033,568.0
9.034,570.0
9.035,564.0
9.036,561.0
9.037,558.0
9.038,553.0
9.039,545.0
9.040000000000001,537.0
9.041,533.0
9.042,532.0
9.043000000000001,531.0
9.044,536.0
9.045,542.0
9.046,547.0
9.047,550.0
9.048,548.0
9.049,553.0
9.05,553.0
9.051,551.0
9.052,551.0
9.053,545.0
9.054,538.0
9.055,529.0
9.056000000000001,523.0
9.057,516.0
9.058,513.0
9.059000000000001,513.0
9.06,515.0
9.061,519.0
9.062,525.0
9.063,532.0
9.064,541.0
9.065,548.0
9.066,548.0
9.067,547.0
9.068,545.0
9.069,536.0
9.07,526.0
9.071,518.0
9.072000000000001,514.0
9.073,507.0
9.074,502.0
9.075000000000001,498.0
9.076,496.0
9.077,498.0
9.078,502.0
9.079,508.0
9.08,515.0
9.081,519.0
9.082,523.0
9.083,518.0
9.084,514.0
9.085,510.0
9.086,502.0
9.087,493.0
9.088000000000001,483.0
9.089,476.0
9.09,472.0
9.091,470.0
9.092,468.0
9.093,467.0
9.094,467.0
9.095,470.0
9.096,476.0
9.097,479.0
9.098,482.0
9.099,486.0
9.1,483.0
9.101,481.0
9.102,475.0
9.103,467.0
9.104000000000001,462.0
9.105,457.0
9.106,454.0
9.107,452.0
9.108,449.0
9.109,451.0
9.11,452.0
9.111,459.0
9.112,464.0
9.113,468.0
9.114,472.0
9.115,479.0
9.116,480.0
9.117,475.0
9.118,472.0
9.119,468.0
9.120000000000001,458.0
9.121,447.0
9.122,443.0
9.123,438.0
9.124,439.0
9.125,440.0
9.126,443.0
9.127,447.0
9.128,450.0
9.129,457.0
9.13,463.0
9.131,468.0
9.132,472.0
9.133000000000001,471.0
9.134,470.0
9.135,464.0
9.136000000000001,457.0
9.137,453.0
9.138,447.0
9.139,441.0
9.14,443.0
9.141,445.0
9.142,450.0
9.143,456.0
9.144,460.0
9.145,460.0
9.146,465.0
9.147,471.0
9.148,480.0
9.149000000000001,484.0
9.15,484.0
9.151,480.0
9.152000000000001,472.0
9.153,469.0
9.154,466.0
9.155,464.0
9.156,462.0
9.157,458.0
9.158,452.0
9.159,454.0
9.16,455.0
9.161,460.0
9.162,465.0
9.163,469.0
9.164,473.0
9.165000000000001,476.0
9.166,480.0
9.167,480.0
9.168000000000001,481.0
9.169,479.0
9.17,475.0
9.171,467.0
9.172,461.0
9.173,461.0
9.174,460.0
9.175,461.0
9.176,465.0
9.177,467.0
9.178,470.0
9.179,476.0
9.18,482.0
9.181000000000001,484.0
9.182,486.0
9.183,487.0
9.184000000000001,484.0
9.185,480.0
9.186,473.0
9.187,470.0
9.188,467.0
9.189,467.0
9.19,470.0
9.191,471.0
9.192,473.0
9.193,475.0
9.194,475.0
9.195,478.0
9.196,484.0
9.197000000000001,487.0
9.198,491.0
9.199,495.0
9.200000000000001,497.0
9.201,497.0
9.202,492.0
9.203,487.0
9.204,480.0
9.205,476.0
9.206,472.0
9.207,468.0
9.208,470.0
9.209,472.0
9.21,476.0
9.211,481.0
9.212,488.0
9.213000000000001,492.0
9.214,495.0
9.215,498.0
9.216000000000001,500.0
9.217,500.0
9.218,497.0
9.219,493.0
9.22,489.0
9.221,484.0
9.222,482.0
9.223,481.0
9.224,480.0
9.225,482.0
9.226,482.0
9.227,482.0
9.228,483.0
9.229000000000001,487.0
9.23,491.0
9.231,498.0
9.232,504.0
9.233,506.0
9.234,507.0
9.235,508.0
9.236,504.0
9.237,495.0
9.238,490.0
9.239,487.0
9.24,479.0
9.241,475.0
9.242,476.0
9.243,478.0
9.244,481.0
9.245000000000001,486.0
9.246,492.0
9.247,496.0
9.248,498.0
9.249,502.0
9.25,505.0
9.251,505.0
9.252,503.0
9.253,497.0
9.254,493.0
9.255,487.0
9.256,483.0
9.257,480.0
9.258000000000001,481.0
9.259,480.0
9.26,484.0
9.261000000000001,485.0
9.262,490.0
9.263,499.0
9.264,504.0
9.265,508.0
9.266,511.0
9.267,513.0
9.268,511.0
9.269,503.0
9.27,494.0
9.271,487.0
9.272,485.0
9.273,481.0
9.274000000000001,483.0
9.275,481.0
9.276,481.0
9.277000000000001,486.0
9.278,487.0
9.279,491.0
9.28,496.0
9.281,500.0
9.282,504.0
9.283,506.0
9.284,504.0
9.285,500.0
9.286,499.0
9.287,495.0
9.288,490.0
9.289,484.0
9.290000000000001,479.0
9.291,476.0
9.292,480.0
9.293000000000001,484.0
9.294,487.0
9.295,491.0
9.296,493.0
9.297,497.0
9.298,507.0
9.299,512.0
9.3,510.0
9.301,508.0
9.302,504.0
9.303,497.0
9.304,491.0
9.305,487.0
9.306000000000001,484.0
9.307,479.0
9.308,479.0
9.309000000000001,479.0
9.31,482.0
9.311,484.0
9.312,487.0
9.313,494.0
9.314,500.0
9.315,504.0
9.316,510.0
9.317,515.0
9.318,515.0
9.319,511.0
9.32,506.0
9.321,499.0
9.322000000000001,490.0
9.323,480.0
9.324,479.0
9.325000000000001,483.0
9.326,487.0
9.327,492.0
9.328,499.0
9.329,504.0
9.33,510.0
9.331,515.0
9.332,517.0
9.333,514.0
9.334,508.0
9.335,504.0
9.336,499.0
9.337,493.0
9.338000000000001,487.0
9.339,482.0
9.34,479.0
9.341000000000001,478.0
9.342,476.0
9.343,477.0
9.344,480.0
9.345,487.0
9.346,497.0
9.347,505.0
9.348,511.0
9.349,513.0
9.35,513.0
9.351,511.0
9.352,509.0
9.353,502.0
9.354000000000001,495.0
9.355,486.0
9.356,482.0
9.357,481.0
9.358,483.0
9.359,486.0
9.36,488.0
9.361,491.0
9.362,498.0
9.363,505.0
9.364,510.0
9.365,512.0
9.366,513.0
9.367,514.0
9.368,514.0
9.369,510.0
9.370000000000001,504.0
9.371,499.0
9.372,494.0
9.373,492.0
9.374,487.0
9.375,483.0
9.376,484.0
9.377,484.0
9.378,487.0
9.379,493.0
9.38,500.0
9.381,508.0
9.382,514.0
9.383000000000001,520.0
9.384,522.0
9.385,517.0
9.386000000000001,512.0
9.387,508.0
9.388,505.0
9.389,499.0
9.39,492.0
9.391,487.0
9.392,483.0
9.393,487.0
9.394,488.0
9.395,497.0
9.396,504.0
9.397,512.0
9.398,518.0
9.399000000000001,520.0
9.4,518.0
9.401,513.0
9.402000000000001,508.0
9.403,506.0
9.404,502.0
9.405,497.0
9.406,492.0
9.407,488.0
9.408,491.0
9.409,494.0
9.41,496.0
9.411,501.0
9.412,505.0
9.413,511.0
9.414,513.0
9.415000000000001,514.0
9.416,515.0
9.417,515.0
9.418000000000001,513.0
9.419,512.0
9.42,506.0
9.421,497.0
9.422,494.0
9.423,487.0
9.424,484.0
9.425,486.0
9.426,489.0
9.427,493.0
9.428,499.0
9.429,507.0
9.43,516.0
9.431000000000001,525.0
9.432,530.0
9.433,529.0
9.434000000000001,526.0
9.435,515.0
9.436,506.0
9.437,499.0
9.438,491.0
9.439,483.0
9.44,478.0
9.441,479.0
9.442,483.0
9.443,494.0
9.444,501.0
9.445,511.0
9.446,516.0
9.447000000000001,519.0
9.448,522.0
9.449,523.0
9.450000000000001,523.0
9.451,519.0
9.452,515.0
9.453,508.0
9.454,499.0
9.455,492.0
9.456,488.0
9.457,485.0
9.458,486.0
9.459,489.0
9.46,493.0
9.461,499.0
9.462,504.0
9.463000000000001,512.0
9.464,519.0
9.465,523.0
9.466000000000001,524.0
9.467,521.0
9.468,516.0
9.469,510.0
9.47,504.0
9.471,499.0
9.472,500.0
9.473,500.0
9.474,496.0
9.475,494.0
9.476,494.0
9.477,494.0
9.478,500.0
9.479000000000001,508.0
9.48,513.0
9.481,515.0
9.482,515.0
9.483,516.0
9.484,513.0
9.485,509.0
9.486,507.0
9.487,504.0
9.488,500.0
9.489,498.0
9.49,493.0
9.491,494.0
9.492,497.0
9.493,499.0
9.494,500.0
9.495000000000001,508.0
9.496,515.0
9.497,518.0
9.498,523.0
9.499,525.0
9.5,523.0
9.501,522.0
9.502,519.0
9.503,514.0
9.504,506.0
9.505,498.0
9.506,495.0
9.507,490.0
9.508000000000001,487.0
9.509,484.0
9.51,485.0
9.511000000000001,490.0
9.512,496.0
9.513,504.0
9.514,512.0
9.515,516.0
9.516,520.0
9.517,521.0
9.518,519.0
9.519,513.0
9.52,507.0
9.521,499.0
9.522,492.0
9.523,492.0
9.524000000000001,492.0
9.525,491.0
9.526,491.0
9.527000000000001,496.0
9.528,505.0
9.529,512.0
9.53,519.0
9.531,524.0
9.532,528.0
9.533,530.0
9.534,527.0
9.535,522.0
9.536,515.0
9.537,507.0
9.538,500.0
9.539,497.0
9.540000000000001,496.0
9.541,496.0
9.542,497.0
9.543000000000001,497.0
9.544,503.0
9.545,510.0
9.546,512.0
9.547,515.0
9.548,520.0
9.549,526.0
9.55,527.0
9.551,523.0
9.552,516.0
9.553,508.0
9.554,501.0
9.555,494.0
9.556000000000001,491.0
9.557,486.0
9.558,485.0
9.559000000000001,488.0
9.56,491.0
9.561,497.0
9.562,502.0
9.563,506.0
9.564,511.0
9.565,514.0
9.566,518.0
9.567,521.0
9.568,522.0
9.569,522.0
9.57,521.0
9.571,519.0
9.572000000000001,518.0
9.573,513.0
9.574,509.0
9.575000000000001,506.0
9.576,508.0
9.577,512.0
9.578,516.0
9.579,520.0
9.58,529.0
9.581,538.0
9.582,543.0
9.583,541.0
9.584,536.0
9.585,530.0
9.586,527.0
9.587,521.0
9.588000000000001,512.0
9.589,505.0
9.59,504.0
9.591000000000001,504.0
9.592,508.0
9.593,513.0
9.594,517.0
9.595,518.0
9.596,520.0
9.597,525.0
9.598,527.0
9.599,528.0
9.6,528.0
9.601,527.0
9.602,525.0
9.603,522.0
9.604000000000001,518.0
9.605,515.0
9.606,511.0
9.607,507.0
9.608,507.0
9.609,511.0
9.61,512.0
9.611,519.0
9.612,523.0
9.613,523.0
9.614,526.0
9.615,525.0
9.616,526.0
9.617,527.0
9.618,523.0
9.619,520.0
9.620000000000001,518.0
9.621,514.0
9.622,512.0
9.623,509.0
9.624,508.0
9.625,508.0
9.626,511.0
9.627,517.0
9.628,519.0
9.629,520.0
9.63,524.0
9.631,525.0
9.632,528.0
9.633000000000001,527.0
9.634,527.0
9.635,524.0
9.636000000000001,516.0
9.637,507.0
9.638,496.0
9.639,486.0
9.64,482.0
9.641,481.0
9.642,483.0
9.643,489.0
9.644,496.0
9.645,502.0
9.646,505.0
9.647,509.0
9.648,514.0
9.649000000000001,517.0
9.65,515.0
9.651,512.0
9.652000000000001,510.0
9.653,506.0
9.654,502.0
9.655,496.0
9.656,491.0
9.657,489.0
9.658,490.0
9.659,491.0
9.66,492.0
9.661,495.0
9.662,499.0
9.663,503.0
9.664,507.0
9.665000000000001,511.0
9.666,512.0
9.667,509.0
9.668000000000001,503.0
9.669,500.0
9.67,497.0
9.671,493.0
9.672,489.0
9.673,487.0
9.674,487.0
9.675,485.0
9.676,483.0
9.677,483.0
9.678,489.0
9.679,494.0
9.68,499.0
9.681000000000001,501.0
9.682,503.0
9.683,502.0
9.684000000000001,500.0
9.685,497.0
9.686,492.0
9.687,486.0
