t2,d_sensor2
6.211,505.0
6.212,502.0
6.213,502.0
6.214,502.0
6.215,503.0
6.216,505.0
6.2170000000000005,511.0
6.218,514.0
6.219,519.0
6.22,523.0
6.221,526.0
6.222,527.0
6.223,527.0
6.224,527.0
6.2250000000000005,524.0
6.226,520.0
6.227,517.0
6.228,515.0
6.229,515.0
6.23,516.0
6.231,516.0
6.232,518.0
6.2330000000000005,521.0
6.234,524.0
6.235,527.0
6.236,531.0
6.237,536.0
6.238,539.0
6.239,540.0
6.24,537.0
6.2410000000000005,533.0
6.242,527.0
6.243,523.0
6.244,517.0
6.245,511.0
6.246,505.0
6.247,501.0
6.248,499.0
6.2490000000000006,501.0
6.25,503.0
6.251,508.0
6.252,513.0
6.253,520.0
6.2540000000000004,525.0
6.255,528.0
6.256,529.0
6.257000000000001,528.0
6.258,525.0
6.259,522.0
6.26,519.0
6.261,517.0
6.2620000000000005,515.0
6.263,516.0
6.264,518.0
6.265000000000001,517.0
6.266,518.0
6.267,519.0
6.268,521.0
6.269,523.0
6.2700000000000005,524.0
6.271,524.0
6.272,523.0
6.273,521.0
6.274,519.0
6.275,516.0
6.276,514.0
6.277,513.0
6.2780000000000005,511.0
6.279,510.0
6.28,508.0
6.281,507.0
6.282,506.0
6.283,506.0
6.284,507.0
6.285,508.0
6.2860000000000005,508.0
6.287,510.0
6.288,512.0
6.289,512.0
6.29,511.0
6.291,509.0
6.292,507.0
6.293,504.0
6.2940000000000005,499.0
6.295,496.0
6.296,494.0
6.297,492.0
6.298,491.0
6.299,491.0
6.3,493.0
6.301,496.0
6.3020000000000005,499.0
6.303,504.0
6.304,510.0
6.305,510.0
6.306,511.0
6.307,509.0
6.308,507.0
6.309,503.0
6.3100000000000005,497.0
6.311,493.0
6.312,490.0
6.313,488.0
6.314,489.0
6.315,492.0
6.316,494.0
6.317,496.0
6.3180000000000005,498.0
6.319,500.0
6.32,501.0
6.321,502.0
6.322,504.0
6.323,504.0
6.324,503.0
6.325,500.0
6.3260000000000005,495.0
6.327,490.0
6.328,484.0
6.329,480.0
6.33,479.0
6.331,478.0
6.332,480.0
6.333,483.0
6.3340000000000005,488.0
6.335,494.0
6.336,501.0
6.337,507.0
6.338,511.0
6.339,518.0
6.34,523.0
6.341,527.0
6.3420000000000005,531.0
6.343,537.0
6.344,545.0
6.345,555.0
6.346,564.0
6.347,575.0
6.348,588.0
6.349,605.0
6.3500000000000005,622.0
6.351,637.0
6.352,652.0
6.353,669.0
6.354,683.0
6.355,694.0
6.356,701.0
6.357,702.0
6.3580000000000005,702.0
6.359,702.0
6.36,700.0
6.361,696.0
6.362,689.0
6.363,681.0
6.364,671.0
6.365,659.0
6.3660000000000005,643.0
6.367,627.0
6.368,610.0
6.369,593.0
6.37,576.0
6.371,559.0
6.372,542.0
6.373,525.0
6.3740000000000006,508.0
6.375,491.0
6.376,474.0
6.377,457.0
6.378,444.0
6.3790000000000004,434.0
6.38,426.0
6.381,420.0
6.382000000000001,418.0
6.383,417.0
6.384,417.0
6.385,420.0
6.386,426.0
6.3870000000000005,432.0
6.388,436.0
6.389,437.0
6.390000000000001,438.0
6.391,440.0
6.392,442.0
6.393,441.0
6.394,440.0
6.3950000000000005,439.0
6.396,441.0
6.397,444.0
6.398000000000001,446.0
6.399,450.0
6.4,455.0
6.401,463.0
6.402,471.0
6.4030000000000005,476.0
6.404,482.0
6.405,483.0
6.406,484.0
6.407,485.0
6.408,484.0
6.409,483.0
6.41,481.0
6.4110000000000005,480.0
6.412,476.0
6.413,473.0
6.414,473.0
6.415,476.0
6.416,477.0
6.417,480.0
6.418,483.0
6.4190000000000005,488.0
6.42,490.0
6.421,491.0
6.422,492.0
6.423,492.0
6.424,489.0
6.425,486.0
6.426,483.0
6.4270000000000005,480.0
6.428,478.0
6.429,478.0
6.43,478.0
6.431,480.0
6.432,483.0
6.433,486.0
6.434,489.0
6.4350000000000005,493.0
6.436,497.0
6.437,499.0
6.438,500.0
6.439,499.0
6.44,496.0
6.441,494.0
6.442,492.0
6.4430000000000005,489.0
6.444,485.0
6.445,481.0
6.446,480.0
6.447,481.0
6.448,483.0
6.449,486.0
6.45,489.0
6.4510000000000005,493.0
6.452,498.0
6.453,504.0
6.454,508.0
6.455,512.0
6.456,512.0
6.457,511.0
6.458,509.0
6.4590000000000005,506.0
6.46,503.0
6.461,499.0
6.462,497.0
6.463,495.0
6.464,496.0
6.465,499.0
6.466,503.0
6.4670000000000005,505.0
6.468,508.0
6.469,510.0
6.47,514.0
6.471,515.0
6.472,515.0
6.473,514.0
6.474,512.0
6.4750000000000005,509.0
6.476,507.0
6.477,505.0
6.478,502.0
6.479,499.0
6.48,498.0
6.481,499.0
6.482,498.0
6.4830000000000005,501.0
6.484,505.0
6.485,508.0
6.486,512.0
6.487,513.0
6.488,515.0
6.489,517.0
6.49,518.0
6.4910000000000005,517.0
6.492,513.0
6.493,509.0
6.494,505.0
6.495,502.0
6.496,501.0
6.497,502.0
6.498,505.0
6.4990000000000006,508.0
6.5,510.0
6.501,511.0
6.502,511.0
6.503,512.0
6.5040000000000004,515.0
6.505,515.0
6.506,514.0
6.507000000000001,513.0
6.508,513.0
6.509,513.0
6.51,512.0
6.511,511.0
6.5120000000000005,511.0
6.513,510.0
6.514,510.0
6.515000000000001,510.0
6.516,513.0
6.517,517.0
6.518,522.0
6.519,527.0
6.5200000000000005,530.0
6.521,530.0
6.522,531.0
6.523000000000001,531.0
6.524,531.0
6.525,527.0
6.526,524.0
6.527,521.0
6.5280000000000005,518.0
6.529,519.0
6.53,520.0
6.531,519.0
6.532,520.0
6.533,520.0
6.534,524.0
6.535,527.0
6.5360000000000005,533.0
6.537,536.0
6.538,537.0
6.539,538.0
6.54,537.0
6.541,534.0
6.542,531.0
6.543,528.0
6.5440000000000005,527.0
6.545,525.0
6.546,523.0
6.547,523.0
6.548,526.0
6.549,530.0
6.55,531.0
6.551,536.0
6.5520000000000005,539.0
6.553,540.0
6.554,543.0
6.555,545.0
6.556,545.0
6.557,545.0
6.558,543.0
6.559,540.0
6.5600000000000005,538.0
6.561,536.0
6.562,535.0
6.563,534.0
6.564,533.0
6.565,533.0
6.566,533.0
6.567,534.0
6.5680000000000005,536.0
6.569,540.0
6.57,545.0
6.571,548.0
6.572,551.0
6.573,552.0
6.574,551.0
6.575,548.0
6.5760000000000005,545.0
6.577,542.0
6.578,539.0
6.579,537.0
6.58,536.0
6.581,536.0
6.582,538.0
6.583,542.0
6.5840000000000005,546.0
6.585,548.0
6.586,549.0
6.587,548.0
6.588,548.0
6.589,547.0
6.59,546.0
6.591,544.0
6.5920000000000005,544.0
6.593,544.0
6.594,542.0
6.595,537.0
6.596,536.0
6.597,536.0
6.598,538.0
6.599,540.0
6.6000000000000005,542.0
6.601,545.0
6.602,548.0
6.603,551.0
6.604,553.0
6.605,555.0
6.606,553.0
6.607,550.0
6.6080000000000005,546.0
6.609,543.0
6.61,539.0
6.611,537.0
6.612,534.0
6.613,531.0
6.614,531.0
6.615,533.0
6.6160000000000005,536.0
6.617,539.0
6.618,541.0
6.619,544.0
6.62,547.0
6.621,548.0
6.622,547.0
6.623,545.0
6.6240000000000006,542.0
6.625,537.0
6.626,533.0
6.627,528.0
6.628,524.0
6.6290000000000004,519.0
6.63,515.0
6.631,515.0
6.632000000000001,516.0
6.633,516.0
6.634,516.0
6.635,519.0
6.636,521.0
6.6370000000000005,521.0
6.638,521.0
6.639,519.0
6.640000000000001,515.0
6.641,511.0
6.642,508.0
6.643,504.0
6.644,500.0
6.6450000000000005,497.0
6.646,494.0
6.647,491.0
6.648000000000001,489.0
6.649,487.0
6.65,486.0
6.651,486.0
6.652,487.0
6.6530000000000005,491.0
6.654,492.0
6.655,492.0
6.656000000000001,492.0
6.657,487.0
6.658,481.0
6.659,474.0
6.66,468.0
6.6610000000000005,464.0
6.662,460.0
6.663,458.0
6.664,458.0
6.665,458.0
6.666,460.0
6.667,463.0
6.668,467.0
6.6690000000000005,470.0
6.67,471.0
6.671,469.0
6.672,467.0
6.673,467.0
6.674,466.0
6.675,463.0
6.676,459.0
6.6770000000000005,456.0
6.678,454.0
6.679,454.0
6.68,453.0
6.681,452.0
6.682,452.0
6.683,454.0
6.684,460.0
6.6850000000000005,466.0
6.686,470.0
6.687,471.0
6.688,471.0
6.689,470.0
6.69,467.0
6.691,465.0
6.692,460.0
6.6930000000000005,456.0
6.694,455.0
6.695,455.0
6.696,454.0
6.697,453.0
6.698,455.0
6.699,458.0
6.7,461.0
6.7010000000000005,464.0
6.702,467.0
6.703,471.0
6.704,472.0
6.705,472.0
6.706,471.0
6.707,469.0
6.708,468.0
6.7090000000000005,466.0
6.71,463.0
6.711,460.0
6.712,458.0
6.713,459.0
6.714,459.0
6.715,461.0
6.716,465.0
6.7170000000000005,472.0
6.718,479.0
6.719,483.0
6.72,484.0
6.721,486.0
6.722,487.0
6.723,485.0
6.724,483.0
6.7250000000000005,480.0
6.726,478.0
6.727,475.0
6.728,474.0
6.729,475.0
6.73,475.0
6.731,477.0
6.732,476.0
6.7330000000000005,477.0
6.734,480.0
6.735,483.0
6.736,486.0
6.737,487.0
6.738,488.0
6.739,489.0
6.74,489.0
6.7410000000000005,487.0
6.742,485.0
6.743,481.0
6.744,479.0
6.745,476.0
6.746,477.0
6.747,479.0
6.748,480.0
6.7490000000000006,482.0
6.75,485.0
6.751,489.0
6.752,495.0
6.753,498.0
6.7540000000000004,500.0
6.755,500.0
6.756,501.0
6.757000000000001,501.0
6.758,498.0
6.759,496.0
6.76,495.0
6.761,493.0
6.7620000000000005,491.0
6.763,487.0
6.764,487.0
6.765000000000001,487.0
6.766,491.0
6.767,495.0
6.768,498.0
6.769,500.0
6.7700000000000005,503.0
6.771,503.0
6.772,503.0
6.773000000000001,502.0
6.774,499.0
6.775,497.0
6.776,493.0
6.777,487.0
6.7780000000000005,486.0
6.779,486.0
6.78,485.0
6.781000000000001,486.0
6.782,487.0
6.783,492.0
6.784,496.0
6.785,499.0
6.7860000000000005,503.0
6.787,506.0
6.788,507.0
6.789,505.0
6.79,504.0
6.791,500.0
6.792,500.0
6.793,498.0
6.7940000000000005,494.0
6.795,488.0
6.796,486.0
6.797,487.0
6.798,489.0
6.799,492.0
6.8,496.0
6.801,501.0
6.8020000000000005,505.0
6.803,506.0
6.804,508.0
6.805,509.0
6.806,509.0
6.807,509.0
6.808,508.0
6.809,506.0
6.8100000000000005,505.0
6.811,504.0
6.812,501.0
6.813,499.0
6.814,497.0
6.815,498.0
6.816,501.0
6.817,503.0
6.8180000000000005,505.0
6.819,507.0
6.82,510.0
6.821,512.0
6.822,512.0
6.823,510.0
6.824,508.0
6.825,505.0
6.8260000000000005,503.0
6.827,500.0
6.828,497.0
6.829,495.0
6.83,494.0
6.831,495.0
6.832,496.0
6.833,498.0
6.8340000000000005,501.0
6.835,506.0
6.836,511.0
6.837,515.0
6.838,517.0
6.839,518.0
6.84,517.0
6.841,513.0
6.8420000000000005,508.0
6.843,503.0
6.844,500.0
6.845,499.0
6.846,498.0
6.847,499.0
6.848,504.0
6.849,506.0
6.8500000000000005,508.0
6.851,512.0
6.852,516.0
6.853,518.0
6.854,515.0
6.855,512.0
6.856,511.0
6.857,512.0
6.8580000000000005,509.0
6.859,506.0
6.86,505.0
6.861,503.0
6.862,501.0
6.863,499.0
6.864,500.0
6.865,501.0
6.8660000000000005,502.0
6.867,504.0
6.868,508.0
6.869,511.0
6.87,513.0
6.871,515.0
6.872,515.0
6.873,514.0
6.8740000000000006,513.0
6.875,510.0
6.876,507.0
6.877,504.0
6.878,504.0
6.8790000000000004,503.0
6.88,504.0
6.881,506.0
6.882000000000001,508.0
6.883,511.0
6.884,514.0
6.885,516.0
6.886,519.0
6.8870000000000005,521.0
6.888,522.0
6.889,521.0
6.890000000000001,517.0
6.891,513.0
6.892,511.0
6.893,508.0
6.894,506.0
6.8950000000000005,504.0
6.896,504.0
6.897,502.0
6.898000000000001,501.0
6.899,502.0
6.9,505.0
6.901,512.0
6.902,515.0
6.9030000000000005,517.0
6.904,519.0
6.905,519.0
6.906000000000001,518.0
6.907,514.0
6.908,512.0
6.909,510.0
6.91,508.0
6.9110000000000005,504.0
6.912,502.0
6.913,501.0
6.914,503.0
6.915,507.0
6.916,511.0
6.917,515.0
6.918,517.0
6.9190000000000005,519.0
6.92,520.0
6.921,521.0
6.922,520.0
6.923,519.0
6.924,518.0
6.925,515.0
6.926,509.0
6.9270000000000005,504.0
6.928,502.0
6.929,503.0
6.93,504.0
6.931,506.0
6.932,507.0
6.933,508.0
6.934,511.0
6.9350000000000005,513.0
6.936,515.0
6.937,518.0
6.938,519.0
6.939,519.0
6.94,519.0
6.941,516.0
6.942,514.0
6.9430000000000005,511.0
6.944,507.0
6.945,505.0
6.946,503.0
6.947,502.0
6.948,504.0
6.949,507.0
6.95,509.0
6.9510000000000005,513.0
6.952,518.0
6.953,521.0
6.954,523.0
6.955,524.0
6.956,521.0
6.957,519.0
6.958,517.0
6.9590000000000005,514.0
6.96,510.0
6.961,508.0
6.962,505.0
6.963,504.0
6.964,504.0
6.965,505.0
6.966,507.0
6.9670000000000005,510.0
6.968,512.0
6.969,518.0
6.97,522.0
6.971,523.0
6.972,522.0
6.973,520.0
6.974,518.0
6.9750000000000005,517.0
6.976,516.0
6.977,515.0
6.978,513.0
6.979,512.0
6.98,511.0
6.981,511.0
6.982,513.0
6.9830000000000005,513.0
6.984,517.0
6.985,518.0
6.986,519.0
6.987,521.0
6.988,521.0
6.989,521.0
6.99,520.0
6.9910000000000005,519.0
6.992,517.0
6.993,514.0
6.994,511.0
6.995,508.0
6.996,504.0
6.997,502.0
6.998,504.0
6.9990000000000006,507.0
7.0,510.0
7.001,513.0
7.002,517.0
7.003,518.0
7.0040000000000004,518.0
7.005,516.0
7.006,515.0
7.007000000000001,516.0
7.008,515.0
7.009,512.0
7.01,510.0
7.011,508.0
7.0120000000000005,507.0
7.013,506.0
7.014,506.0
7.015000000000001,508.0
7.016,511.0
7.017,515.0
7.018,518.0
7.019,521.0
7.0200000000000005,524.0
7.021,525.0
7.022,525.0
7.023000000000001,523.0
7.024,520.0
7.025,516.0
7.026,511.0
7.027,505.0
7.0280000000000005,502.0
7.029,501.0
7.03,499.0
7.031000000000001,500.0
7.032,502.0
7.033,505.0
7.034,509.0
7.035,513.0
7.0360000000000005,518.0
7.037,520.0
7.038,520.0
7.039000000000001,519.0
7.04,516.0
7.041,512.0
7.042,511.0
7.043,510.0
7.0440000000000005,509.0
7.045,508.0
7.046,508.0
7.047,508.0
7.048,508.0
7.049,511.0
7.05,512.0
7.051,512.0
7.0520000000000005,513.0
7.053,515.0
7.054,516.0
7.055,517.0
7.056,518.0
7.057,520.0
7.058,520.0
7.059,519.0
7.0600000000000005,515.0
7.061,512.0
7.062,510.0
7.063,509.0
7.064,510.0
7.065,512.0
7.066,514.0
7.067,518.0
7.0680000000000005,523.0
7.069,527.0
7.07,529.0
7.071,530.0
7.072,529.0
7.073,527.0
7.074,522.0
7.075,515.0
7.0760000000000005,509.0
7.077,504.0
7.078,502.0
7.079,501.0
7.08,503.0
7.081,507.0
7.082,511.0
7.083,515.0
7.0840000000000005,517.0
7.085,518.0
7.086,518.0
7.087,519.0
7.088,520.0
7.089,520.0
7.09,519.0
7.091,518.0
7.0920000000000005,515.0
7.093,512.0
7.094,510.0
7.095,508.0
7.096,508.0
7.097,508.0
7.098,508.0
7.099,507.0
7.1000000000000005,508.0
7.101,511.0
7.102,512.0
7.103,515.0
7.104,516.0
7.105,516.0
7.106,515.0
7.107,513.0
7.1080000000000005,511.0
7.109,509.0
7.11,504.0
7.111,502.0
7.112,500.0
7.113,499.0
7.114,501.0
7.115,506.0
7.1160000000000005,513.0
7.117,519.0
7.118,524.0
7.119,528.0
7.12,531.0
7.121,532.0
7.122,532.0
7.123,531.0
7.1240000000000006,530.0
7.125,527.0
7.126,523.0
7.127,520.0
7.128,517.0
7.1290000000000004,516.0
7.13,515.0
7.131,515.0
7.132000000000001,519.0
7.133,526.0
7.134,532.0
7.135,537.0
7.136,540.0
7.1370000000000005,543.0
7.138,542.0
7.139,540.0
7.140000000000001,537.0
7.141,533.0
7.142,528.0
7.143,523.0
7.144,518.0
7.1450000000000005,515.0
7.146,514.0
7.147,513.0
7.148000000000001,515.0
7.149,518.0
7.15,519.0
7.151,521.0
7.152,524.0
7.1530000000000005,527.0
7.154,529.0
7.155,529.0
7.156000000000001,528.0
7.157,526.0
7.158,523.0
7.159,519.0
7.16,517.0
7.1610000000000005,516.0
7.162,517.0
7.163,518.0
7.164000000000001,519.0
7.165,519.0
7.166,520.0
7.167,523.0
7.168,525.0
7.1690000000000005,528.0
7.17,531.0
7.171,535.0
7.172,537.0
7.173,536.0
7.174,531.0
7.175,527.0
7.176,523.0
7.1770000000000005,519.0
7.178,516.0
7.179,513.0
7.18,512.0
7.181,512.0
7.182,511.0
7.183,511.0
7.184,512.0
7.1850000000000005,512.0
7.186,512.0
7.187,514.0
7.188,515.0
7.189,515.0
7.19,514.0
7.191,512.0
7.192,511.0
7.1930000000000005,508.0
7.194,505.0
7.195,503.0
7.196,500.0
7.197,499.0
7.198,500.0
7.199,504.0
7.2,507.0
7.2010000000000005,512.0
7.202,515.0
7.203,515.0
7.204,512.0
7.205,508.0
7.206,507.0
7.207,504.0
7.208,500.0
7.2090000000000005,496.0
7.21,492.0
7.211,490.0
7.212,489.0
7.213,491.0
7.214,493.0
7.215,495.0
7.216,497.0
7.2170000000000005,502.0
7.218,507.0
7.219,510.0
7.22,511.0
7.221,512.0
7.222,511.0
7.223,510.0
7.224,507.0
7.2250000000000005,502.0
7.226,495.0
7.227,489.0
7.228,485.0
7.229,483.0
7.23,483.0
7.231,480.0
7.232,481.0
7.2330000000000005,484.0
7.234,488.0
7.235,492.0
7.236,496.0
7.237,499.0
7.238,501.0
7.239,503.0
7.24,506.0
7.2410000000000005,510.0
7.242,515.0
7.243,520.0
7.244,527.0
7.245,536.0
7.246,547.0
7.247,560.0
7.248,574.0
7.2490000000000006,590.0
7.25,608.0
7.251,624.0
7.252,641.0
7.253,656.0
7.2540000000000004,670.0
7.255,682.0
7.256,691.0
7.257000000000001,699.0
7.258,704.0
7.259,708.0
7.26,710.0
7.261,711.0
7.2620000000000005,711.0
7.263,707.0
7.264,703.0
7.265000000000001,695.0
7.266,684.0
7.267,671.0
7.268,655.0
7.269,636.0
7.2700000000000005,615.0
7.271,594.0
7.272,574.0
7.273000000000001,553.0
7.274,532.0
7.275,511.0
7.276,493.0
7.277,476.0
7.2780000000000005,460.0
7.279,446.0
7.28,435.0
7.281000000000001,427.0
7.282,422.0
7.283,421.0
7.284,422.0
7.285,423.0
7.2860000000000005,424.0
7.287,426.0
7.288,428.0
7.289000000000001,427.0
7.29,425.0
7.291,426.0
7.292,429.0
7.293,431.0
7.2940000000000005,434.0
7.295,435.0
7.296,435.0
7.297,437.0
7.298,440.0
7.299,446.0
7.3,452.0
7.301,460.0
7.3020000000000005,467.0
7.303,473.0
7.304,477.0
7.305,480.0
7.306,480.0
7.307,478.0
7.308,475.0
7.309,472.0
7.3100000000000005,470.0
7.311,469.0
7.312,467.0
7.313,465.0
7.314,468.0
7.315,472.0
7.316,476.0
7.317,480.0
7.3180000000000005,485.0
7.319,489.0
7.32,490.0
7.321,489.0
7.322,488.0
7.323,487.0
7.324,486.0
7.325,483.0
7.3260000000000005,480.0
7.327,478.0
7.328,477.0
7.329,477.0
7.33,476.0
7.331,477.0
7.332,480.0
7.333,483.0
7.3340000000000005,487.0
7.335,490.0
7.336,492.0
7.337,494.0
7.338,495.0
7.339,495.0
7.34,493.0
7.341,490.0
7.3420000000000005,487.0
7.343,486.0
7.344,485.0
7.345,486.0
7.346,487.0
7.347,490.0
7.348,492.0
7.349,495.0
7.3500000000000005,498.0
7.351,501.0
7.352,503.0
7.353,504.0
7.354,505.0
7.355,505.0
7.356,504.0
7.357,503.0
7.3580000000000005,500.0
7.359,499.0
7.36,495.0
7.361,492.0
7.362,489.0
7.363,487.0
7.364,485.0
7.365,486.0
7.3660000000000005,489.0
7.367,494.0
7.368,499.0
7.369,502.0
7.37,502.0
7.371,502.0
7.372,501.0
7.373,503.0
7.3740000000000006,503.0
7.375,502.0
7.376,500.0
7.377,499.0
7.378,497.0
7.3790000000000004,496.0
7.38,496.0
7.381,498.0
7.382000000000001,500.0
7.383,502.0
7.384,504.0
7.385,505.0
7.386,508.0
7.3870000000000005,509.0
7.388,511.0
7.389,510.0
7.390000000000001,510.0
7.391,510.0
7.392,509.0
7.393,508.0
7.394,506.0
7.3950000000000005,501.0
7.396,497.0
7.397,497.0
7.398000000000001,499.0
7.399,502.0
7.4,504.0
7.401,508.0
7.402,513.0
7.4030000000000005,517.0
7.404,519.0
7.405,519.0
7.406000000000001,519.0
7.407,516.0
7.408,512.0
7.409,510.0
7.41,507.0
7.4110000000000005,505.0
7.412,504.0
7.413,502.0
7.414000000000001,502.0
7.415,505.0
7.416,510.0
7.417,514.0
7.418,517.0
7.4190000000000005,520.0
7.42,523.0
7.421,524.0
7.422000000000001,526.0
7.423,525.0
7.424,523.0
7.425,519.0
7.426,518.0
7.4270000000000005,515.0
7.428,513.0
7.429,514.0
7.43,516.0
7.431,517.0
7.432,518.0
7.433,520.0
7.434,523.0
7.4350000000000005,525.0
7.436,528.0
7.437,531.0
7.438,531.0
7.439,530.0
7.44,526.0
7.441,522.0
7.442,519.0
7.4430000000000005,516.0
7.444,515.0
7.445,513.0
7.446,513.0
7.447,514.0
7.448,516.0
7.449,520.0
7.45,525.0
7.4510000000000005,531.0
7.452,535.0
7.453,537.0
7.454,539.0
7.455,539.0
7.456,540.0
7.457,539.0
7.458,537.0
7.4590000000000005,536.0
7.46,535.0
7.461,534.0
7.462,533.0
7.463,533.0
7.464,534.0
7.465,535.0
7.466,536.0
7.4670000000000005,539.0
7.468,543.0
7.469,547.0
7.47,548.0
7.471,549.0
7.472,549.0
7.473,549.0
7.474,546.0
7.4750000000000005,544.0
7.476,542.0
7.477,539.0
7.478,538.0
7.479,538.0
7.48,538.0
7.481,539.0
7.482,542.0
7.4830000000000005,546.0
7.484,551.0
7.485,553.0
7.486,557.0
7.487,560.0
7.488,560.0
7.489,560.0
7.49,558.0
7.4910000000000005,553.0
7.492,549.0
7.493,545.0
7.494,541.0
7.495,540.0
7.496,541.0
7.497,543.0
7.498,544.0
7.4990000000000006,548.0
7.5,552.0
7.501,555.0
7.502,556.0
7.503,558.0
7.5040000000000004,558.0
7.505,558.0
7.506,556.0
7.507000000000001,552.0
7.508,549.0
7.509,544.0
7.51,540.0
7.511,536.0
7.5120000000000005,534.0
7.513,534.0
7.514,535.0
7.515000000000001,535.0
7.516,536.0
7.517,539.0
7.518,540.0
7.519,541.0
7.5200000000000005,542.0
7.521,542.0
7.522,541.0
7.523000000000001,540.0
7.524,537.0
7.525,534.0
7.526,529.0
7.527,527.0
7.5280000000000005,524.0
7.529,521.0
7.53,519.0
7.531000000000001,519.0
7.532,518.0
7.533,518.0
7.534,519.0
7.535,520.0
7.5360000000000005,521.0
7.537,519.0
7.538,514.0
7.539000000000001,510.0
7.54,504.0
7.541,501.0
7.542,496.0
7.543,491.0
7.5440000000000005,485.0
7.545,483.0
7.546,483.0
7.547000000000001,484.0
7.548,484.0
7.549,484.0
7.55,487.0
7.551,491.0
7.5520000000000005,493.0
7.553,493.0
7.554,489.0
7.555,484.0
7.556,480.0
7.557,475.0
7.558,472.0
7.559,467.0
7.5600000000000005,463.0
7.561,458.0
7.562,454.0
7.563,451.0
7.564,450.0
7.565,453.0
7.566,456.0
7.567,459.0
7.5680000000000005,463.0
7.569,465.0
7.57,466.0
7.571,465.0
7.572,461.0
7.573,457.0
7.574,453.0
7.575,448.0
7.5760000000000005,444.0
7.577,442.0
7.578,440.0
7.579,438.0
7.58,438.0
7.581,439.0
7.582,442.0
7.583,446.0
7.5840000000000005,449.0
7.585,452.0
7.586,454.0
7.587,455.0
7.588,455.0
7.589,455.0
7.59,454.0
7.591,451.0
7.5920000000000005,448.0
7.593,445.0
7.594,441.0
7.595,440.0
7.596,440.0
7.597,441.0
7.598,443.0
7.599,444.0
7.6000000000000005,447.0
7.601,451.0
7.602,457.0
7.603,459.0
7.604,461.0
7.605,461.0
7.606,460.0
7.607,459.0
7.6080000000000005,457.0
7.609,456.0
7.61,453.0
7.611,449.0
7.612,446.0
7.613,445.0
7.614,447.0
7.615,448.0
7.6160000000000005,451.0
7.617,455.0
7.618,459.0
7.619,464.0
7.62,466.0
7.621,467.0
7.622,468.0
7.623,467.0
7.6240000000000006,469.0
7.625,468.0
7.626,467.0
7.627,465.0
7.628,464.0
7.6290000000000004,463.0
7.63,463.0
7.631,465.0
7.632000000000001,467.0
7.633,469.0
7.634,472.0
7.635,472.0
7.636,472.0
7.6370000000000005,473.0
7.638,475.0
7.639,473.0
7.640000000000001,471.0
7.641,468.0
7.642,466.0
7.643,465.0
7.644,465.0
7.6450000000000005,464.0
7.646,463.0
7.647,464.0
7.648000000000001,465.0
7.649,469.0
7.65,472.0
7.651,476.0
7.652,480.0
7.6530000000000005,483.0
7.654,484.0
7.655,480.0
7.656000000000001,478.0
7.657,475.0
7.658,472.0
7.659,470.0
7.66,470.0
7.6610000000000005,471.0
7.662,475.0
7.663,477.0
7.664000000000001,479.0
7.665,482.0
7.666,487.0
7.667,491.0
7.668,495.0
7.6690000000000005,498.0
7.67,499.0
7.671,499.0
7.672000000000001,499.0
7.673,497.0
7.674,493.0
7.675,487.0
7.676,482.0
7.6770000000000005,478.0
7.678,475.0
7.679,476.0
7.68,479.0
7.681,481.0
7.682,485.0
7.683,489.0
7.684,492.0
7.6850000000000005,494.0
7.686,497.0
7.687,499.0
7.688,499.0
7.689,497.0
7.69,494.0
7.691,490.0
7.692,486.0
7.6930000000000005,483.0
7.694,483.0
7.695,482.0
7.696,482.0
7.697,484.0
7.698,486.0
7.699,489.0
7.7,493.0
7.7010000000000005,496.0
7.702,500.0
7.703,502.0
7.704,504.0
7.705,504.0
7.706,503.0
7.707,500.0
7.708,498.0
7.7090000000000005,495.0
7.71,492.0
7.711,491.0
7.712,491.0
7.713,491.0
7.714,493.0
7.715,496.0
7.716,499.0
7.7170000000000005,503.0
7.718,506.0
7.719,509.0
7.72,510.0
7.721,509.0
7.722,507.0
7.723,504.0
7.724,500.0
7.7250000000000005,497.0
7.726,494.0
7.727,491.0
7.728,489.0
7.729,487.0
7.73,487.0
7.731,489.0
7.732,491.0
7.7330000000000005,493.0
7.734,495.0
7.735,497.0
7.736,499.0
7.737,500.0
7.738,500.0
7.739,500.0
7.74,500.0
7.7410000000000005,499.0
7.742,497.0
7.743,496.0
7.744,496.0
7.745,497.0
7.746,497.0
7.747,498.0
7.748,501.0
7.7490000000000006,504.0
7.75,507.0
7.751,511.0
7.752,514.0
7.753,514.0
7.7540000000000004,514.0
7.755,512.0
7.756,508.0
7.757000000000001,504.0
7.758,500.0
7.759,499.0
7.76,498.0
7.761,495.0
7.7620000000000005,495.0
7.763,496.0
7.764,497.0
7.765000000000001,500.0
7.766,504.0
7.767,508.0
7.768,510.0
7.769,512.0
7.7700000000000005,512.0
7.771,514.0
7.772,512.0
7.773000000000001,511.0
7.774,511.0
7.775,510.0
7.776,509.0
7.777,506.0
7.7780000000000005,504.0
7.779,502.0
7.78,500.0
7.781000000000001,501.0
7.782,504.0
7.783,506.0
7.784,508.0
7.785,511.0
7.7860000000000005,511.0
7.787,511.0
7.788,511.0
7.789000000000001,511.0
7.79,510.0
7.791,509.0
7.792,507.0
7.793,504.0
7.7940000000000005,500.0
7.795,497.0
7.796,496.0
7.797000000000001,497.0
7.798,500.0
7.799,503.0
7.8,504.0
7.801,509.0
